id,category,rule,tokens,held_fraction,divergences,forward_passes,speedup,naive_salvage,correct,http_calls,chunk_calls,wasted_tokens
doc-typo-fix,doc_summary,tau:0.0,109,0.156,9,122,0.8934,0.2748,pass,7,6,0
doc-typo-fix,doc_summary,tau:3.0,69,0.942,1,13,5.3077,0.2748,pass,3,1,0
doc-typo-fix,doc_summary,entropy_scaled:tau=1.5,69,0.8841,2,21,3.2857,0.2748,pass,5,2,0
doc-typo-fix,doc_summary,entropy_scaled:tau=1.75,69,0.8841,2,21,3.2857,0.2748,pass,5,2,0
doc-typo-fix,doc_summary,entropy_scaled:tau=2.0,69,0.8551,3,27,2.5556,0.2748,pass,6,3,0
doc-typo-fix,doc_summary,entropy_scaled:tau=2.25,69,0.942,1,13,5.3077,0.2748,pass,3,1,0
doc-typo-fix,doc_summary,entropy_scaled:tau=2.5,69,0.942,1,13,5.3077,0.2748,pass,3,1,0
doc-typo-fix,doc_summary,entropy_scaled:tau=2.75,69,0.942,1,13,5.3077,0.2748,pass,3,1,0
doc-typo-fix,doc_summary,entropy_scaled:tau=3.0,69,0.942,1,13,5.3077,0.2748,pass,3,1,0
doc-typo-fix,doc_summary,"entropy_floor:tau=2.0,floor=0.5",69,0.942,1,13,5.3077,0.2748,pass,3,1,0
doc-typo-fix,doc_summary,"entropy_floor:tau=2.0,floor=1.0",69,0.942,1,13,5.3077,0.2748,pass,3,1,0
doc-typo-fix,doc_summary,"entropy_floor:tau=2.5,floor=0.75",69,0.942,1,13,5.3077,0.2748,pass,3,1,0
doc-typo-fix,doc_summary,"entropy_floor:tau=3.0,floor=0.5",69,0.942,1,13,5.3077,0.2748,pass,3,1,0
doc-typo-fix,doc_summary,"entropy_floor:tau=3.0,floor=1.0",69,0.942,1,13,5.3077,0.2748,pass,3,1,0
doc-typo-fix,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",69,0.8841,2,21,3.2857,0.2748,pass,5,2,0
doc-typo-fix,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",69,0.8551,3,27,2.5556,0.2748,pass,6,3,0
doc-typo-fix,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",69,0.8551,3,27,2.5556,0.2748,pass,6,3,0
doc-typo-fix,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",69,0.942,1,13,5.3077,0.2748,pass,3,1,0
doc-append-sentence,doc_summary,tau:0.0,123,0.1789,7,130,0.9462,0.271,pass,9,7,0
doc-append-sentence,doc_summary,tau:3.0,93,0.4731,5,79,1.1772,0.271,pass,15,10,7
doc-append-sentence,doc_summary,entropy_scaled:tau=1.5,123,0.1789,7,130,0.9462,0.271,pass,9,7,0
doc-append-sentence,doc_summary,entropy_scaled:tau=1.75,123,0.1789,7,130,0.9462,0.271,pass,9,7,0
doc-append-sentence,doc_summary,entropy_scaled:tau=2.0,123,0.1789,7,130,0.9462,0.271,pass,9,7,0
doc-append-sentence,doc_summary,entropy_scaled:tau=2.25,123,0.1789,7,130,0.9462,0.271,pass,9,7,0
doc-append-sentence,doc_summary,entropy_scaled:tau=2.5,123,0.1789,7,130,0.9462,0.271,pass,9,7,0
doc-append-sentence,doc_summary,entropy_scaled:tau=2.75,90,0.4222,5,77,1.1688,0.271,pass,13,9,5
doc-append-sentence,doc_summary,entropy_scaled:tau=3.0,90,0.4222,5,77,1.1688,0.271,pass,13,9,5
doc-append-sentence,doc_summary,"entropy_floor:tau=2.0,floor=0.5",90,0.4222,5,77,1.1688,0.271,pass,13,9,5
doc-append-sentence,doc_summary,"entropy_floor:tau=2.0,floor=1.0",90,0.4222,5,77,1.1688,0.271,pass,13,9,5
doc-append-sentence,doc_summary,"entropy_floor:tau=2.5,floor=0.75",90,0.4222,5,77,1.1688,0.271,pass,13,9,5
doc-append-sentence,doc_summary,"entropy_floor:tau=3.0,floor=0.5",90,0.4222,5,77,1.1688,0.271,pass,13,9,5
doc-append-sentence,doc_summary,"entropy_floor:tau=3.0,floor=1.0",90,0.4222,5,77,1.1688,0.271,pass,13,9,5
doc-append-sentence,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",123,0.1789,7,130,0.9462,0.271,pass,9,7,0
doc-append-sentence,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",123,0.1789,7,130,0.9462,0.271,pass,9,7,0
doc-append-sentence,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",123,0.1789,7,130,0.9462,0.271,pass,9,7,0
doc-append-sentence,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",90,0.4222,5,77,1.1688,0.271,pass,13,9,5
doc-reword-middle,doc_summary,tau:0.0,85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-reword-middle,doc_summary,tau:3.0,85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-reword-middle,doc_summary,entropy_scaled:tau=1.5,85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-reword-middle,doc_summary,entropy_scaled:tau=1.75,85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-reword-middle,doc_summary,entropy_scaled:tau=2.0,85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-reword-middle,doc_summary,entropy_scaled:tau=2.25,85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-reword-middle,doc_summary,entropy_scaled:tau=2.5,85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-reword-middle,doc_summary,entropy_scaled:tau=2.75,85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-reword-middle,doc_summary,entropy_scaled:tau=3.0,85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-reword-middle,doc_summary,"entropy_floor:tau=2.0,floor=0.5",85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-reword-middle,doc_summary,"entropy_floor:tau=2.0,floor=1.0",85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-reword-middle,doc_summary,"entropy_floor:tau=2.5,floor=0.75",85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-reword-middle,doc_summary,"entropy_floor:tau=3.0,floor=0.5",85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-reword-middle,doc_summary,"entropy_floor:tau=3.0,floor=1.0",85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-reword-middle,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-reword-middle,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-reword-middle,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-reword-middle,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",85,0.3412,6,85,1.0,0.597,pass,8,6,0
doc-append-unrelated,doc_summary,tau:0.0,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-append-unrelated,doc_summary,tau:3.0,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-append-unrelated,doc_summary,entropy_scaled:tau=1.5,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-append-unrelated,doc_summary,entropy_scaled:tau=1.75,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-append-unrelated,doc_summary,entropy_scaled:tau=2.0,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-append-unrelated,doc_summary,entropy_scaled:tau=2.25,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-append-unrelated,doc_summary,entropy_scaled:tau=2.5,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-append-unrelated,doc_summary,entropy_scaled:tau=2.75,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-append-unrelated,doc_summary,entropy_scaled:tau=3.0,0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-append-unrelated,doc_summary,"entropy_floor:tau=2.0,floor=0.5",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-append-unrelated,doc_summary,"entropy_floor:tau=2.0,floor=1.0",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-append-unrelated,doc_summary,"entropy_floor:tau=2.5,floor=0.75",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-append-unrelated,doc_summary,"entropy_floor:tau=3.0,floor=0.5",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-append-unrelated,doc_summary,"entropy_floor:tau=3.0,floor=1.0",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-append-unrelated,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-append-unrelated,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-append-unrelated,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-append-unrelated,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",0,0.0,1,0,0.0,0.0,FAIL,1,0,0
doc-fix-punctuation,doc_summary,tau:0.0,67,0.3284,5,70,0.9571,0.3333,pass,7,5,0
doc-fix-punctuation,doc_summary,tau:3.0,45,0.8889,1,16,2.8125,0.3333,pass,4,2,0
doc-fix-punctuation,doc_summary,entropy_scaled:tau=1.5,52,0.5962,2,32,1.625,0.3333,pass,6,4,0
doc-fix-punctuation,doc_summary,entropy_scaled:tau=1.75,52,0.5962,2,32,1.625,0.3333,pass,6,4,0
doc-fix-punctuation,doc_summary,entropy_scaled:tau=2.0,45,0.8889,1,16,2.8125,0.3333,pass,4,2,0
doc-fix-punctuation,doc_summary,entropy_scaled:tau=2.25,45,0.8889,1,16,2.8125,0.3333,pass,4,2,0
doc-fix-punctuation,doc_summary,entropy_scaled:tau=2.5,45,0.8889,1,16,2.8125,0.3333,pass,4,2,0
doc-fix-punctuation,doc_summary,entropy_scaled:tau=2.75,45,0.8889,1,16,2.8125,0.3333,pass,4,2,0
doc-fix-punctuation,doc_summary,entropy_scaled:tau=3.0,45,0.8889,1,16,2.8125,0.3333,pass,4,2,0
doc-fix-punctuation,doc_summary,"entropy_floor:tau=2.0,floor=0.5",45,0.8889,1,16,2.8125,0.3333,pass,4,2,0
doc-fix-punctuation,doc_summary,"entropy_floor:tau=2.0,floor=1.0",45,0.8889,1,16,2.8125,0.3333,pass,4,2,0
doc-fix-punctuation,doc_summary,"entropy_floor:tau=2.5,floor=0.75",45,0.8889,1,16,2.8125,0.3333,pass,4,2,0
doc-fix-punctuation,doc_summary,"entropy_floor:tau=3.0,floor=0.5",45,0.8889,1,16,2.8125,0.3333,pass,4,2,0
doc-fix-punctuation,doc_summary,"entropy_floor:tau=3.0,floor=1.0",45,0.8889,1,16,2.8125,0.3333,pass,4,2,0
doc-fix-punctuation,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",52,0.5962,2,32,1.625,0.3333,pass,6,4,0
doc-fix-punctuation,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",45,0.8889,1,16,2.8125,0.3333,pass,4,2,0
doc-fix-punctuation,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",45,0.8889,1,16,2.8125,0.3333,pass,4,2,0
doc-fix-punctuation,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",45,0.8889,1,16,2.8125,0.3333,pass,4,2,0
doc-change-key-fact,doc_summary,tau:0.0,58,0.3448,3,53,1.0943,0.3235,pass,7,5,0
doc-change-key-fact,doc_summary,tau:3.0,36,0.5556,3,31,1.1613,0.3235,pass,6,4,0
doc-change-key-fact,doc_summary,entropy_scaled:tau=1.5,58,0.3448,3,53,1.0943,0.3235,pass,7,5,0
doc-change-key-fact,doc_summary,entropy_scaled:tau=1.75,58,0.3448,3,53,1.0943,0.3235,pass,7,5,0
doc-change-key-fact,doc_summary,entropy_scaled:tau=2.0,58,0.3448,3,53,1.0943,0.3235,pass,7,5,0
doc-change-key-fact,doc_summary,entropy_scaled:tau=2.25,58,0.3448,3,53,1.0943,0.3235,pass,7,5,0
doc-change-key-fact,doc_summary,entropy_scaled:tau=2.5,58,0.3448,3,53,1.0943,0.3235,pass,7,5,0
doc-change-key-fact,doc_summary,entropy_scaled:tau=2.75,58,0.3448,3,53,1.0943,0.3235,pass,7,5,0
doc-change-key-fact,doc_summary,entropy_scaled:tau=3.0,58,0.3448,3,53,1.0943,0.3235,pass,7,5,0
doc-change-key-fact,doc_summary,"entropy_floor:tau=2.0,floor=0.5",58,0.3448,3,53,1.0943,0.3235,pass,7,5,0
doc-change-key-fact,doc_summary,"entropy_floor:tau=2.0,floor=1.0",58,0.3448,3,53,1.0943,0.3235,pass,7,5,0
doc-change-key-fact,doc_summary,"entropy_floor:tau=2.5,floor=0.75",58,0.3448,3,53,1.0943,0.3235,pass,7,5,0
doc-change-key-fact,doc_summary,"entropy_floor:tau=3.0,floor=0.5",58,0.3448,3,53,1.0943,0.3235,pass,7,5,0
doc-change-key-fact,doc_summary,"entropy_floor:tau=3.0,floor=1.0",36,0.5556,3,31,1.1613,0.3235,pass,6,4,0
doc-change-key-fact,doc_summary,"gated_entropy:tau=1.5,p_cut=0.9",58,0.3448,3,53,1.0943,0.3235,pass,7,5,0
doc-change-key-fact,doc_summary,"gated_entropy:tau=2.0,p_cut=0.9",58,0.3448,3,53,1.0943,0.3235,pass,7,5,0
doc-change-key-fact,doc_summary,"gated_entropy:tau=2.0,p_cut=0.8",58,0.3448,3,53,1.0943,0.3235,pass,7,5,0
doc-change-key-fact,doc_summary,"gated_entropy:tau=3.0,p_cut=0.9",58,0.3448,3,53,1.0943,0.3235,pass,7,5,0
fact-irrelevant-row,fact_answer,tau:0.0,70,0.1,3,82,0.8537,0.2027,pass,8,6,0
fact-irrelevant-row,fact_answer,tau:3.0,152,0.0526,3,158,0.962,0.2027,FAIL,14,11,4
fact-irrelevant-row,fact_answer,entropy_scaled:tau=1.5,70,0.1,3,82,0.8537,0.2027,pass,8,6,0
fact-irrelevant-row,fact_answer,entropy_scaled:tau=1.75,70,0.1,3,82,0.8537,0.2027,pass,8,6,0
fact-irrelevant-row,fact_answer,entropy_scaled:tau=2.0,70,0.1,3,82,0.8537,0.2027,pass,8,6,0
fact-irrelevant-row,fact_answer,entropy_scaled:tau=2.25,70,0.1,3,82,0.8537,0.2027,pass,8,6,0
fact-irrelevant-row,fact_answer,entropy_scaled:tau=2.5,70,0.1,3,82,0.8537,0.2027,pass,8,6,0
fact-irrelevant-row,fact_answer,entropy_scaled:tau=2.75,70,0.1,3,82,0.8537,0.2027,pass,8,6,0
fact-irrelevant-row,fact_answer,entropy_scaled:tau=3.0,70,0.1,3,82,0.8537,0.2027,pass,8,6,0
fact-irrelevant-row,fact_answer,"entropy_floor:tau=2.0,floor=0.5",70,0.1,3,82,0.8537,0.2027,pass,8,6,0
fact-irrelevant-row,fact_answer,"entropy_floor:tau=2.0,floor=1.0",70,0.1,3,82,0.8537,0.2027,pass,8,6,0
fact-irrelevant-row,fact_answer,"entropy_floor:tau=2.5,floor=0.75",70,0.1,3,82,0.8537,0.2027,pass,8,6,0
fact-irrelevant-row,fact_answer,"entropy_floor:tau=3.0,floor=0.5",70,0.1,3,82,0.8537,0.2027,pass,8,6,0
fact-irrelevant-row,fact_answer,"entropy_floor:tau=3.0,floor=1.0",70,0.1,3,82,0.8537,0.2027,pass,8,6,0
fact-irrelevant-row,fact_answer,"gated_entropy:tau=1.5,p_cut=0.9",70,0.1,3,82,0.8537,0.2027,pass,8,6,0
fact-irrelevant-row,fact_answer,"gated_entropy:tau=2.0,p_cut=0.9",70,0.1,3,82,0.8537,0.2027,pass,8,6,0
fact-irrelevant-row,fact_answer,"gated_entropy:tau=2.0,p_cut=0.8",70,0.1,3,82,0.8537,0.2027,pass,8,6,0
fact-irrelevant-row,fact_answer,"gated_entropy:tau=3.0,p_cut=0.9",70,0.1,3,82,0.8537,0.2027,pass,8,6,0
fact-answer-changing-edit,fact_answer,tau:0.0,48,0.5417,4,38,1.2632,0.2925,pass,5,4,0
fact-answer-changing-edit,fact_answer,tau:3.0,80,0.5625,4,56,1.4286,0.2925,pass,11,7,0
fact-answer-changing-edit,fact_answer,entropy_scaled:tau=1.5,48,0.5417,4,38,1.2632,0.2925,pass,5,4,0
fact-answer-changing-edit,fact_answer,entropy_scaled:tau=1.75,48,0.5417,4,38,1.2632,0.2925,pass,5,4,0
fact-answer-changing-edit,fact_answer,entropy_scaled:tau=2.0,48,0.5417,4,38,1.2632,0.2925,pass,5,4,0
fact-answer-changing-edit,fact_answer,entropy_scaled:tau=2.25,48,0.5417,4,38,1.2632,0.2925,pass,5,4,0
fact-answer-changing-edit,fact_answer,entropy_scaled:tau=2.5,48,0.5417,4,38,1.2632,0.2925,pass,5,4,0
fact-answer-changing-edit,fact_answer,entropy_scaled:tau=2.75,48,0.5417,4,38,1.2632,0.2925,pass,5,4,0
fact-answer-changing-edit,fact_answer,entropy_scaled:tau=3.0,48,0.5417,4,38,1.2632,0.2925,pass,5,4,0
fact-answer-changing-edit,fact_answer,"entropy_floor:tau=2.0,floor=0.5",48,0.5417,4,38,1.2632,0.2925,pass,5,4,0
fact-answer-changing-edit,fact_answer,"entropy_floor:tau=2.0,floor=1.0",48,0.5417,4,38,1.2632,0.2925,pass,5,4,0
fact-answer-changing-edit,fact_answer,"entropy_floor:tau=2.5,floor=0.75",48,0.5417,4,38,1.2632,0.2925,pass,5,4,0
fact-answer-changing-edit,fact_answer,"entropy_floor:tau=3.0,floor=0.5",48,0.5417,4,38,1.2632,0.2925,pass,5,4,0
fact-answer-changing-edit,fact_answer,"entropy_floor:tau=3.0,floor=1.0",48,0.5417,4,38,1.2632,0.2925,pass,5,4,0
fact-answer-changing-edit,fact_answer,"gated_entropy:tau=1.5,p_cut=0.9",48,0.5417,4,38,1.2632,0.2925,pass,5,4,0
fact-answer-changing-edit,fact_answer,"gated_entropy:tau=2.0,p_cut=0.9",48,0.5417,4,38,1.2632,0.2925,pass,5,4,0
fact-answer-changing-edit,fact_answer,"gated_entropy:tau=2.0,p_cut=0.8",48,0.5417,4,38,1.2632,0.2925,pass,5,4,0
fact-answer-changing-edit,fact_answer,"gated_entropy:tau=3.0,p_cut=0.9",48,0.5417,4,38,1.2632,0.2925,pass,5,4,0
fact-relabel-column,fact_answer,tau:0.0,102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-relabel-column,fact_answer,tau:3.0,102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-relabel-column,fact_answer,entropy_scaled:tau=1.5,102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-relabel-column,fact_answer,entropy_scaled:tau=1.75,102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-relabel-column,fact_answer,entropy_scaled:tau=2.0,102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-relabel-column,fact_answer,entropy_scaled:tau=2.25,102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-relabel-column,fact_answer,entropy_scaled:tau=2.5,102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-relabel-column,fact_answer,entropy_scaled:tau=2.75,102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-relabel-column,fact_answer,entropy_scaled:tau=3.0,102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-relabel-column,fact_answer,"entropy_floor:tau=2.0,floor=0.5",102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-relabel-column,fact_answer,"entropy_floor:tau=2.0,floor=1.0",102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-relabel-column,fact_answer,"entropy_floor:tau=2.5,floor=0.75",102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-relabel-column,fact_answer,"entropy_floor:tau=3.0,floor=0.5",102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-relabel-column,fact_answer,"entropy_floor:tau=3.0,floor=1.0",102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-relabel-column,fact_answer,"gated_entropy:tau=1.5,p_cut=0.9",102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-relabel-column,fact_answer,"gated_entropy:tau=2.0,p_cut=0.9",102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-relabel-column,fact_answer,"gated_entropy:tau=2.0,p_cut=0.8",102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-relabel-column,fact_answer,"gated_entropy:tau=3.0,p_cut=0.9",102,0.049,3,106,0.9623,0.1409,FAIL,9,7,0
fact-metric-threshold-crossed,fact_answer,tau:0.0,151,0.2781,6,135,1.1185,0.233,pass,11,8,0
fact-metric-threshold-crossed,fact_answer,tau:3.0,199,0.2613,6,178,1.118,0.233,pass,19,14,26
fact-metric-threshold-crossed,fact_answer,entropy_scaled:tau=1.5,151,0.2781,6,135,1.1185,0.233,pass,11,8,0
fact-metric-threshold-crossed,fact_answer,entropy_scaled:tau=1.75,104,0.5288,8,80,1.3,0.233,pass,13,9,0
fact-metric-threshold-crossed,fact_answer,entropy_scaled:tau=2.0,104,0.5288,8,80,1.3,0.233,pass,13,9,0
fact-metric-threshold-crossed,fact_answer,entropy_scaled:tau=2.25,104,0.5288,8,80,1.3,0.233,pass,13,9,0
fact-metric-threshold-crossed,fact_answer,entropy_scaled:tau=2.5,104,0.5288,8,80,1.3,0.233,pass,13,9,0
fact-metric-threshold-crossed,fact_answer,entropy_scaled:tau=2.75,104,0.5288,8,80,1.3,0.233,pass,13,9,0
fact-metric-threshold-crossed,fact_answer,entropy_scaled:tau=3.0,104,0.5288,8,80,1.3,0.233,pass,13,9,0
fact-metric-threshold-crossed,fact_answer,"entropy_floor:tau=2.0,floor=0.5",104,0.5865,8,79,1.3165,0.233,pass,14,9,0
fact-metric-threshold-crossed,fact_answer,"entropy_floor:tau=2.0,floor=1.0",124,0.4435,6,95,1.3053,0.233,pass,13,9,7
fact-metric-threshold-crossed,fact_answer,"entropy_floor:tau=2.5,floor=0.75",124,0.4435,6,95,1.3053,0.233,pass,13,9,7
fact-metric-threshold-crossed,fact_answer,"entropy_floor:tau=3.0,floor=0.5",124,0.4435,6,95,1.3053,0.233,pass,13,9,7
fact-metric-threshold-crossed,fact_answer,"entropy_floor:tau=3.0,floor=1.0",124,0.4435,6,95,1.3053,0.233,pass,13,9,7
fact-metric-threshold-crossed,fact_answer,"gated_entropy:tau=1.5,p_cut=0.9",151,0.2781,6,135,1.1185,0.233,pass,11,8,0
fact-metric-threshold-crossed,fact_answer,"gated_entropy:tau=2.0,p_cut=0.9",104,0.5288,8,80,1.3,0.233,pass,13,9,0
fact-metric-threshold-crossed,fact_answer,"gated_entropy:tau=2.0,p_cut=0.8",104,0.5288,8,80,1.3,0.233,pass,13,9,0
fact-metric-threshold-crossed,fact_answer,"gated_entropy:tau=3.0,p_cut=0.9",104,0.5288,8,80,1.3,0.233,pass,13,9,0
fact-ranking-changes,fact_answer,tau:0.0,115,0.0087,3,123,0.935,0.1217,FAIL,7,6,0
fact-ranking-changes,fact_answer,tau:3.0,115,0.0174,3,127,0.9055,0.1217,FAIL,11,9,27
fact-ranking-changes,fact_answer,entropy_scaled:tau=1.5,115,0.0087,3,123,0.935,0.1217,FAIL,7,6,0
fact-ranking-changes,fact_answer,entropy_scaled:tau=1.75,115,0.0087,3,123,0.935,0.1217,FAIL,7,6,0
fact-ranking-changes,fact_answer,entropy_scaled:tau=2.0,115,0.0087,3,123,0.935,0.1217,FAIL,7,6,0
fact-ranking-changes,fact_answer,entropy_scaled:tau=2.25,115,0.0087,3,123,0.935,0.1217,FAIL,7,6,0
fact-ranking-changes,fact_answer,entropy_scaled:tau=2.5,115,0.0087,3,123,0.935,0.1217,FAIL,7,6,0
fact-ranking-changes,fact_answer,entropy_scaled:tau=2.75,115,0.0087,3,123,0.935,0.1217,FAIL,7,6,0
fact-ranking-changes,fact_answer,entropy_scaled:tau=3.0,115,0.0087,3,123,0.935,0.1217,FAIL,7,6,0
fact-ranking-changes,fact_answer,"entropy_floor:tau=2.0,floor=0.5",115,0.0087,3,123,0.935,0.1217,FAIL,7,6,0
fact-ranking-changes,fact_answer,"entropy_floor:tau=2.0,floor=1.0",115,0.0087,3,123,0.935,0.1217,FAIL,7,6,0
fact-ranking-changes,fact_answer,"entropy_floor:tau=2.5,floor=0.75",115,0.0087,3,123,0.935,0.1217,FAIL,7,6,0
fact-ranking-changes,fact_answer,"entropy_floor:tau=3.0,floor=0.5",115,0.0087,3,123,0.935,0.1217,FAIL,7,6,0
fact-ranking-changes,fact_answer,"entropy_floor:tau=3.0,floor=1.0",115,0.0087,3,123,0.935,0.1217,FAIL,7,6,0
fact-ranking-changes,fact_answer,"gated_entropy:tau=1.5,p_cut=0.9",115,0.0087,3,123,0.935,0.1217,FAIL,7,6,0
fact-ranking-changes,fact_answer,"gated_entropy:tau=2.0,p_cut=0.9",115,0.0087,3,123,0.935,0.1217,FAIL,7,6,0
fact-ranking-changes,fact_answer,"gated_entropy:tau=2.0,p_cut=0.8",115,0.0087,3,123,0.935,0.1217,FAIL,7,6,0
fact-ranking-changes,fact_answer,"gated_entropy:tau=3.0,p_cut=0.9",115,0.0087,3,123,0.935,0.1217,FAIL,7,6,0
fact-config-value-changed,fact_answer,tau:0.0,19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
fact-config-value-changed,fact_answer,tau:3.0,19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
fact-config-value-changed,fact_answer,entropy_scaled:tau=1.5,19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
fact-config-value-changed,fact_answer,entropy_scaled:tau=1.75,19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
fact-config-value-changed,fact_answer,entropy_scaled:tau=2.0,19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
fact-config-value-changed,fact_answer,entropy_scaled:tau=2.25,19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
fact-config-value-changed,fact_answer,entropy_scaled:tau=2.5,19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
fact-config-value-changed,fact_answer,entropy_scaled:tau=2.75,19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
fact-config-value-changed,fact_answer,entropy_scaled:tau=3.0,19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
fact-config-value-changed,fact_answer,"entropy_floor:tau=2.0,floor=0.5",19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
fact-config-value-changed,fact_answer,"entropy_floor:tau=2.0,floor=1.0",19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
fact-config-value-changed,fact_answer,"entropy_floor:tau=2.5,floor=0.75",19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
fact-config-value-changed,fact_answer,"entropy_floor:tau=3.0,floor=0.5",19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
fact-config-value-changed,fact_answer,"entropy_floor:tau=3.0,floor=1.0",19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
fact-config-value-changed,fact_answer,"gated_entropy:tau=1.5,p_cut=0.9",19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
fact-config-value-changed,fact_answer,"gated_entropy:tau=2.0,p_cut=0.9",19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
fact-config-value-changed,fact_answer,"gated_entropy:tau=2.0,p_cut=0.8",19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
fact-config-value-changed,fact_answer,"gated_entropy:tau=3.0,p_cut=0.9",19,0.7895,1,9,2.1111,0.7895,pass,2,1,0
